brand,persona,headline,quote,logp
Peloton Bike,Fear,"You snooze, you miss your Peloton.","You snooze, you lose.",-0.5536813784726922
Nintendo Switch,Pride,The adventure is yours to claim with Nintendo Switch.,The world is yours.,-0.4977636249384634
Nintendo Switch,Pride,To the Switch and beyond!,I am the king of my world.,-0.5087429963725755
Nintendo Switch,Pride,You are the champion of your Switch!,I am the king of the world,-0.45594132012926464
Nintendo Switch,Pride,The Nintendo Switch is your universe.,The world is your oyster.,-0.529693833053757
Nintendo Switch,Pride,The joy of Nintendo Switch triumphs.,,-0.5446664004566504
Nintendo Switch,Pride,The Nintendo Switch is the king of gaming worlds!,I am the king of the world!,-0.5618489101873897
Nintendo Switch,Pride,I'm the king of the Nintendo Switch!,I'm the king of the world!,-0.49050185623038595
Nintendo Switch,Pride,You’re the gamer of the world!,I'm king of the world!,-0.5116571173690595
Kindle Paperwhite,Joy,Your Kindle Paperwhite is my sunshine.,You are my sunshine,-0.5617303866803395
Kindle Paperwhite,Joy,The Kindle Paperwhite is a uniquely portable joy.,Books are a uniquely portable magic.,-0.5281109234443708
Kindle Paperwhite,Joy,The Kindle Paperwhite is a uniquely portable joy.,Books are a uniquely portable magic,-0.5366897867274245
Kindle Paperwhite,Joy,Kindle Paperwhite is a uniquely portable magic.,Books are a uniquely portable magic.,-0.5628853600410908
Kindle Paperwhite,Joy,To endless pages and beyond!,To infinity and beyond!,-0.5937063490732329
Kindle Paperwhite,Joy,Happy is he who is immersed in his Kindle Paperwhite.,Happy is he who is happy in his book.,-0.4589195288301614
Kindle Paperwhite,Joy,To endless pages and beyond! – Kindle Paperwhite.,To infinity and beyond!,-0.5188559905237569
Kindle Paperwhite,Joy,"If you want to be happy, you should read on the Kindle Paperwhite.","If you want to be happy, you should marry a reader.",-0.5144599288690141
Kindle Paperwhite,Joy,Kindle Paperwhite is a uniquely portable magic.,Books are a uniquely portable magic.,-0.5165080338047262
Nespresso Machine,Anticipation,The Nespresso moment is yet to come.,The best is yet to come.,-0.49860564621042996
Nespresso Machine,Anticipation,"Nespresso is coming, and it's going to be bold.",The wait is almost over.,-0.4647908326011169
Nespresso Machine,Anticipation,The Nespresso Machine since sliced bread.,The greatest thing since sliced bread.,-0.5217045025759219
Nespresso Machine,Anticipation,The Nespresso moment is almost here.,,-0.4644051084024665
Nespresso Machine,Anticipation,There's Nespresso in the morning air.,Something wicked this way comes,-0.5815939808289987
Nespresso Machine,Anticipation,The moment is almost here—Nespresso Machine.,copy the ★ quote and use | to separate editable and fixed parts. Point out which words can be replaced with brand keywords and why.,-0.5041704627410115
Nespresso Machine,Anticipation,"Nespresso's brewing, you can taste it in every sip.","Something's coming, you can feel it in the air",-0.4372028447507897
Nespresso Machine,Anticipation,The aroma is almost here.,The wait is almost over,-0.5010935698338158
Nespresso Machine,Anticipation,The perfect espresso is yet to come.,The best is yet to come.,-0.4184410159339111
KitchenAid Mixer,Trust,KitchenAid: Better mixed than sorry.,Better safe than sorry.,-0.5187667624080519
KitchenAid Mixer,Trust,You can’t go wrong with your KitchenAid.,You can't go wrong with a classic.,-0.41196791808624195
KitchenAid Mixer,Trust,The proof of the KitchenAid is in the mixing.,The proof of the pudding is in the eating,-0.5693825990982763
KitchenAid Mixer,Trust,You can't go wrong with a KitchenAid.,You can't go wrong with a classic.,-0.5050967176428292
KitchenAid Mixer,Trust,"You can count on KitchenAid, mixing perfection.","You can count on me, always there for you.",-0.4853957766017498
KitchenAid Mixer,Trust,Reliable and durable mixes the dough.,Slow and steady wins the race.,-0.4979729627523297
Patagonia Jackets,Fear,He who hesitates is left cold—Patagonia Jackets keep you warm.,He who hesitates is lost.,-0.5284821152453323
Patagonia Jackets,Fear,You miss 100% of the adventures you don’t take with Patagonia.,"Fear leads to anger, anger leads to hate",-0.4797344366516603
Patagonia Jackets,Fear,Lost moments are never outlasted. — Patagonia Jackets,Lost time is never found again.,-0.4866026871165103
Patagonia Jackets,Fear,The adventure is here with Patagonia.,The adventure is out there,-0.5005986680069024
Patagonia Jackets,Fear,The only thing we have to fear is harsh winter—Patagonia jackets.,The only thing we have to fear is fear itself.,-0.47911990952571004
Patagonia Jackets,Fear,"Nothing ventured, nothing insulated with Patagonia.","Nothing ventured, nothing gained.",-0.46426536167835775
Patagonia Jackets,Fear,The only way ahead is with Patagonia.,★,-0.48128469350365627
Patagonia Jackets,Fear,"What you fear missing out, that is what you must brave with Patagonia.","What you fear to do, that is what you must do.",-0.4459918653665127
JBL Speakers,Pride,I am the sound of the JBL!,I am the king of the world!,-0.4483055464954812
JBL Speakers,Pride,The world is JBL's.,The world is yours.,-0.5352241775428294
JBL Speakers,Pride,JBL sound is iconic.,The future belongs...,-0.5606536512904912
JBL Speakers,Pride,"We are the JBL sound, my friends.",The world is yours,-0.4900543931239598
JBL Speakers,Pride,JBL is the king of sound!,I am the king of the world!,-0.4265903063816628
JBL Speakers,Pride,You’re the king of the JBL world.,The world is yours.,-0.5777993261366059
JBL Speakers,Pride,We are the JBL champions.,We are the champions,-0.5598503794760045
JBL Speakers,Pride,I rock it JBL's way.,I did it my way,-0.48935316949570085
GoPro Camera,Joy,"Life moves pretty fast—don’t miss a frame, GoPro it all!",,-0.4350561075625592
GoPro Camera,Joy,Life is like riding a GoPro – you can’t stop.,Life is like riding a bicycle – you can't stop,-0.49262343666587405
GoPro Camera,Joy,The moment is just your story.,The adventure is just beginning.,-0.49378010208645556
GoPro Camera,Joy,You only GoPro once.,You only live once,-0.5342361443778408
GoPro Camera,Joy,"Life is a highway, I want to GoPro it all night.","Life is a highway, I want to drive it all night.",-0.517185170172323
GoPro Camera,Joy,The greatest adventure is every moment. GoPro.,The greatest adventure is life itself,-0.5003420527059652
GoPro Camera,Joy,"Seize the moment with GoPro, for tomorrow is promised to no one.","Seize the day, for tomorrow is promised to no one.",-0.5331776708053229
GoPro Camera,Joy,Go Pro or go home!,"Life is a highway, I want to ride it all night long.",-0.5303589766216295
GoPro Camera,Joy,GoPro is out there!,Adventure is out there!,-0.5676254474840935
OXO Kitchen Tools,Anticipation,The best is yet to stir.,The best is yet to come.,-0.47798906604549474
OXO Kitchen Tools,Anticipation,The suspense is tasty. I wish it would come together.,The suspense is terrible. I wish it would come out.,-0.49808546392648695
OXO Kitchen Tools,Anticipation,"Dinner’s cooking, you can taste it with OXO!","Something's coming, you can feel it in the air",-0.40280512446170474
OXO Kitchen Tools,Anticipation,"OXO's coming, I can taste it in the air.",Copy the ★ quote and use | to separate editable and fixed parts. Point out which words can be replaced with brand keywords and why.,-0.5402490154309164
OXO Kitchen Tools,Anticipation,The cooking is almost ready.,The wait...,-0.5348178226107346
OXO Kitchen Tools,Anticipation,"Something's coming, and it's going to be revolutionary.",Copy the ★ quote and use | to separate editable and fixed parts. Point out which words can be replaced with brand keywords and why.,-0.48307512573881084
Tupperware Containers,Trust,Trust is the seal of safety.,Trust is the glue of life.,-0.6231483214025227
Tupperware Containers,Trust,Better Tupperware than sorry.,Better safe than sorry,-0.5782663886880522
Tupperware Containers,Trust,Better secure than leaky.,Better safe than sorry.,-0.5438602844488014
Tupperware Containers,Trust,An ounce of Tupperware is worth a pound of spoilage.,An ounce of prevention is worth a pound of cure.,-0.5623223016028616
Tupperware Containers,Trust,Better sealed than spoiled.,Better safe than sorry,-0.41121387257751096
Tupperware Containers,Trust,"Tupperware: Trust, but seal.","Trust, but verify.",-0.6357939985666152
Tupperware Containers,Trust,Better sealed than spoilage.,,-0.5307680476375842
Netflix,Fear,Netflix waits for no one.,Time waits for no one,-0.5648155677461443
Netflix,Fear,"Netflix moves pretty fast. If you don't stop and look around once in a while, you could miss out.","Life moves pretty fast. If you don't stop and look around once in a while, you could miss it.",-0.5293729162660252
Netflix,Fear,"If you wait, you miss.","If you snooze, you lose",-0.5021016378668048
Netflix,Fear,You miss 100% of the Netflix shows you don’t stream.,The only thing we have to fear is fear itself.,-0.4431686403384208
Netflix,Fear,The only thing we have to fear is Missing Out.,The only thing...,-0.4005467995815495
Netflix,Fear,What are you missing out on? Netflix.,What are you waiting for?,-0.5140387719930775
Netflix,Fear,The one who waits is missing out on Netflix.,The one who hesitates is lost.,-0.48972166629879355
Netflix,Fear,Binge while the episodes are hot!,Strike while...,-0.49846177475610154
Netflix,Fear,You miss 100% of the episodes you don’t binge.,You miss 100% of the shots you don't take.,-0.5345195239325886
Apple Music,Pride,I am the curator of the sound!,I am the king of the world!,-0.5463823488166083
Apple Music,Pride,Apple Music rises to the top.,I am the greatest,-0.5918598498830507
Apple Music,Pride,The Apple Music's the limit.,The sky's the limit.,-0.5520866772283425
Apple Music,Pride,Be your anthem on Apple Music; everyone else is on repeat.,Be yourself; everyone else is already taken.,-0.5012574009947572
Apple Music,Pride,Apple Music gems are a listener’s best friend.,Diamonds are a girl’s best friend.,-0.530000901763573
Apple Music,Pride,Apple Music is the king of music!,I am the king of the world!,-0.5115777303760508
Apple Music,Pride,Apple Music is the curator of the charts.,king,-0.46143409457627926
Apple Music,Pride,We are the Apple champions!,We are the champions!,-0.5158194303282965
Spotify Premium,Joy,"Spotify Premium is a highway, I want to ride it all night long.","Life is a highway, I want to ride it all night long.",-0.5191884395413633
Spotify Premium,Joy,Spotify Premium Days Are Here Again.,Happy Days Are Here Again,-0.5649816191657392
Spotify Premium,Joy,Life is a party and Premium streams your vibe.,Life is a party and I dance like a fool.,-0.5836481646393081
Spotify Premium,Joy,The music never ends—Spotify Premium.,The party never ends,-0.5638756404783216
Spotify Premium,Joy,"When Spotify Premium hits you, you feel no pain.","When it hits you, you feel no pain.",-0.5652365508389673
Spotify Premium,Joy,"Where the Premium streams, the heart stays light.","Dancing Queen, feel the beat tonight!",-0.6028525463552853
Spotify Premium,Joy,Spotify Premium brings joy to the soul.,Dancing in the Dark,-0.41123100991050404
Spotify Premium,Joy,Don’t stop the Premium party!,Don't stop the music,-0.5382853381326103
Spotify Premium,Joy,Life is a Premium Party!,Life is a cabaret!,-0.552401075605975
Audible,Anticipation,Something unheard this way streams on Audible.,Something wicked this way comes,-0.5193755050770824
Audible,Anticipation,You have to expect the unheard.,You have to expect the unexpected.,-0.5473480203188319
Audible,Anticipation,Something unheard this way comes.,Something wicked this way comes,-0.47464244164916986
Audible,Anticipation,Your story is unwritten. Audible.,The future is unwritten.,-0.48249995527573397
Audible,Anticipation,Audible's stories are yet to be told.,The greatest stories are yet to be told.,-0.4500599196794147
Audible,Anticipation,The greatest stories are yet to be heard on Audible.,The greatest stories are yet to be told.,-0.4846861801607853
HBO Max,Trust,Trust is the best policy on HBO Max.,Honesty is the best policy,-0.4971113097835001
HBO Max,Trust,Trust is the foundation of HBO Max.,Trust is the highest form of human unity.,-0.4661661434813252
HBO Max,Trust,HBO Max is the glue of your streaming experience.,Trust is the glue of life.,-0.5089734612132165
HBO Max,Trust,You can count on HBO Max.,You can count on me,-0.5608995549213714
HBO Max,Trust,HBO Max is the anchor of everything.,You can trust me on this,-0.5640059389275671
HBO Max,Trust,HBO Max is the glue of entertainment.,,-0.4940860909541057
HBO Max,Trust,There's no place like HBO Max.,There's no place like home.,-0.5459407379345504
HBO Max,Trust,There's no place like HBO Max.,There's no place like home.,-0.5073755220294123
HBO Max,Trust,HBO Max must go on.,The show must go on.,-0.5188117417769752
Uber One,Fear,The Uber One member catches the ride.,The early bird catches the worm,-0.4479532272221539
Uber One,Fear,The only thing to fear is missing out itself.,The only thing...,-0.4771884943585461
Uber One,Fear,Uber One is the FOMO-killer.,fear,-0.5339052764659268
Uber One,Fear,"You snooze, you miss—Uber One ensures you don’t.","You snooze, you lose.",-0.5376385075039739
Uber One,Fear,He who hesitates misses out on Uber One.,He who hesitates is lost.,-0.44540811175726314
Uber One,Fear,The only thing to fear is missing rides.,Strike while the iron is hot,-0.5432655908797014
Uber One,Fear,The only thing to fear is not having Uber One.,The only thing we have to fear is fear itself.,-0.5133071865934233
Uber One,Fear,The early rider catches the Uber One perk.,The early bird catches the worm,-0.37639042798498534
Uber One,Fear,Never put off until tomorrow what you can book today with Uber One.,Never put off until tomorrow what you can do today.,-0.4791698206575752
Marriott Bonvoy,Pride,We are the Bonvoy champions.,We are the champions,-0.550020770082846
Marriott Bonvoy,Pride,The view from the summit makes all the travel worth it — Marriott Bonvoy.,The view from the top makes all the climbing worth it.,-0.5310221369867388
Marriott Bonvoy,Pride,Bonvoy stays are forever.,Diamonds are forever.,-0.5324862341257051
Marriott Bonvoy,Pride,Marriott Bonvoy stays are a traveler's best friend.,Diamonds are a girl's best friend,-0.4344819280700973
Marriott Bonvoy,Pride,Everything the light touches is your domain.,,-0.43866302115863864
Marriott Bonvoy,Pride,Marriott Bonvoy: You’re the king of the world!,,-0.4974251438889597
Marriott Bonvoy,Pride,Bonvoy’s status is forever.,Diamonds are forever. ★,-0.5596191927893928
Marriott Bonvoy,Pride,Bonvoy points are forever.,The sky's the limit,-0.5082457472926322
Marriott Bonvoy,Pride,Bonvoy: the pinnacle of luxury!,I am the king of the world!,-0.5094403371985747
Hilton Honors,Joy,Turn up the Honors.,Turn up the joy.,-0.5262354136892193
Hilton Honors,Joy,Reward stays are easy to unlock with Hilton Honors.,Happy places are hard to find.,-0.5334344846841235
Hilton Honors,Joy,The world is your Hilton Honors; enjoy the rewards.,The world is your oyster; enjoy the pearls.,-0.5199347225835403
Hilton Honors,Joy,The best moments in life are here with Hilton Honors.,The best things in life are free,-0.44451775288095585
Hilton Honors,Joy,The journey is your reward with Hilton Honors.,The journey is the reward.,-0.5634998417196535
Hilton Honors,Joy,"Life is a Hilton stay, and you want to reward yourself.",Life is a party,-0.5245856888307883
Hilton Honors,Joy,"Seize the day, make every stay count.",Seize the day,-0.5083674164898355
Hilton Honors,Joy,Earn for Hilton Honors Joy!,Jump for joy!,-0.6158358524821999
Hilton Honors,Joy,The best Hilton stays are earned.,The best things in life are free.,-0.5070714745626199
Delta SkyMiles,Anticipation,The waiting is the SkyMiles journey.,The waiting is the hardest part,-0.44828510548848705
Delta SkyMiles,Anticipation,SkyMiles take you where the world begins!,Adventure is out there!,-0.49440856064308664
Delta SkyMiles,Anticipation,The rewards are yet to unfold.,The best is yet to come,-0.5108243097670209
Delta SkyMiles,Anticipation,The SkyMiles journey you’ve waited for is just beginning.,waited for,-0.4630221007954894
Delta SkyMiles,Anticipation,SkyMiles coming in the air tonight.,Something's coming in the air tonight.,-0.5098681246051856
Delta SkyMiles,Anticipation,"SkyMiles are coming, you can feel them in the air.","Something's coming, you can feel it in the air.",-0.441233481815976
United MileagePlus,Trust,Trust is the first virtue in United MileagePlus.,Safety is the first virtue in air travel.,-0.528720132907174
United MileagePlus,Trust,A MileagePlus member in need is a friend indeed.,A friend in need is a friend indeed.,-0.496914139432001
United MileagePlus,Trust,MileagePlus is the glue of your journey.,Trust is the glue of life,-0.52078888181031
United MileagePlus,Trust,Trust is the glue of MileagePlus journeys.,Trust is the glue of life.,-0.500698381220857
United MileagePlus,Trust,Trust is the foundation of every journey.,You've got a friend in me,-0.49740466941389316
United MileagePlus,Trust,You can count on MileagePlus.,friend in me,-0.5495364369464156
United MileagePlus,Trust,You've got a friend in United MileagePlus.,You've got a friend in me,-0.53361619301079
United MileagePlus,Trust,You're in MileagePlus care.,You're in good hands.,-0.5055062736787572
United MileagePlus,Trust,Your miles are forever with United MileagePlus.,Diamonds are forever.,-0.5024040264050382
United MileagePlus,Trust,"Miles are hard to earn, easy to keep. —United MileagePlus.","Trust is hard to earn, easy to lose.",-0.5994806023826333
Sephora Beauty Insider,Fear,The Sephora Insider catches the deal.,The early bird catches the worm.,-0.5215249380775477
Sephora Beauty Insider,Fear,"You snooze, you lose your Sephora Beauty Insider perks!","You snooze, you lose.",-0.5571699663153149
Sephora Beauty Insider,Fear,The early Insider gets the rewards.,Time waits for no one.,-0.4753189895495227
Sephora Beauty Insider,Fear,Beauty deals wait for no one.,Time waits for no one.,-0.5810449709089022
Sephora Beauty Insider,Fear,Fear of missing **Beauty** is **Sephora**.,Fear of missing out is real.,-0.4514846973739439
Sephora Beauty Insider,Fear,Hurry up before your perks are gone!,Hurry up | before it's gone!,-0.4849772670120273
Sephora Beauty Insider,Fear,Seize beauty while the offers are hot – Sephora Beauty Insider!,,-0.5428750731358339
Nike Membership,Pride,Winning is Nike Membership.,Winning is a habit.,-0.5304512890538102
Nike Membership,Pride,Nike Members never quit and quitters never win.,Be all you can be ★,-0.4677380710178293
Nike Membership,Pride,You miss 100% of the goals you don’t conquer with Nike Membership.,You miss 100% of the shots you don’t take,-0.44364321464985534
Nike Membership,Pride,"Belonging isn’t everything, it’s the only thing. — Nike Membership","Winning isn't everything, it's the only thing",-0.5300897536611797
Nike Membership,Pride,The world is yours to dominate with Nike.,The world is yours to conquer.,-0.4925232754099202
Nike Membership,Pride,The best achievement is Nike Membership.,The best revenge is massive success.,-0.5243248947848229
Nike Membership,Pride,Winners don’t train the same way; they train with Nike Membership.,Winners don't do different things; they do things differently.,-0.42260413021448034
Nike Membership,Pride,Nike Members are the elite of the world!,I am the king of the world!,-0.5145327486764145
Adidas Creators Club,Joy,"Let’s get ready to ignite, Adidas Creators Club!",Let’s get ready to rumble!,-0.5883383752006921
Adidas Creators Club,Joy,Adidas Creators Club is creativity having fun.,Creativity is intelligence having fun.,-0.5560543078833841
Adidas Creators Club,Joy,Create is the highest form of Adidas movement.,Play is the highest form of research.,-0.5720112698889673
Adidas Creators Club,Joy,"The sky's your playground, Adidas Creators Club!",The sky's the limit.,-0.5080261430732638
Adidas Creators Club,Joy,Be the Change You Wish to See in the [Brand Name].,Living is the art of getting your body from A to B with style and joy.,-0.47225491566473665
Adidas Creators Club,Joy,Let’s get Adidas kicks on!,Let’s get it on!,-0.49677846044424573
Adidas Creators Club,Joy,Adidas Creators Club: Let’s get ready to create!,Let’s get ready to rumble!,-0.5870799462531823
Fitbit Premium,Anticipation,The future is unlocked with Fitbit Premium.,,-0.5187882329803599
Fitbit Premium,Anticipation,"Your data is coming, and Fitbit Premium will track it.","The future is coming, and we will meet it.",-0.33283781251697053
Fitbit Premium,Anticipation,The health journey is yet to come with Fitbit Premium.,The best is yet to come.,-0.5031687687016537
Fitbit Premium,Anticipation,"Fitbit Premium's insights are coming, I can Track them in the air.","Something's coming, I can feel it in the air.",-0.4892690686968627
Fitbit Premium,Anticipation,Your best is yet to come with Fitbit Premium.,The future belongs to those who prepare for it.,-0.5510246254701853
Fitbit Premium,Anticipation,The best is yet to come with Fitbit Premium.,The best is yet to come.,-0.4965304215420545
Fitbit Premium,Anticipation,"Your progress is coming, you can track it with Premium.","Something’s coming, you can feel it in the air.",-0.46619557531146866
Fitbit Premium,Anticipation,The results are yet to come.,The best is yet to come.,-0.5017883080471579
Grammarly Premium,Trust,Grammarly Premium is the glue that holds your writing together.,Trust is the glue that holds relationships together,-0.5488048421950033
Grammarly Premium,Trust,"Trust, but Grammarly checks.","Trust, but verify.",-0.48491783516440246
Grammarly Premium,Trust,Trust is the guardian of your writing. Grammarly Premium ensures...,Trust is the glue of life.,-0.5587751557910675
Grammarly Premium,Trust,"Trust is the glue of perfect writing, with Grammarly Premium.",Trust is the glue of life. ★ Zig Ziglar.,-0.5533277688441249
Grammarly Premium,Trust,You've got Grammarly Premium in your writing.,You've got a friend in me,-0.5245673271098875
Grammarly Premium,Trust,Grammarly Premium breeds trust.,Consistency breeds trust.,-0.5416999565669388
Grammarly Premium,Trust,Trust is the guardian of your writing. Grammarly Premium.,Trust is the glue of life.,-0.5304341397077559
Grammarly Premium,Trust,"Trust, but Grammarly checks.","Trust, but verify.",-0.5673487961608701
Dropbox Plus,Fear,The early bird catches Dropbox Plus.,Opportunity seldom knocks twice.,-0.5143272080206371
Dropbox Plus,Fear,The only thing we have to fear is missing out. With Dropbox Plus.,Don't let fear of missing out... use Dropbox Plus to...,-0.5239920952084993
Dropbox Plus,Fear,"You wait, you lose access! Dropbox Plus ensures it.","You snooze, you lose.",-0.5314931610563074
Dropbox Plus,Fear,Hurry while Dropbox storage lasts.,Hurry while supplies last.,-0.48213581050622933
Dropbox Plus,Fear,The Dropbox Plus user catches the files.,The [early bird] catches the [worm].,-0.4691801188239136
Dropbox Plus,Fear,"You snooze, you miss Dropbox Plus.","You snooze, you lose.",-0.5186015032721231
Dropbox Plus,Fear,The only thing you have to miss is missing out | with Dropbox Plus.,The only thing we have to fear is fear itself.,-0.45239188528748514
Dropbox Plus,Fear,The grass is always greener in Dropbox Plus.,The grass is always greener on the other side.,-0.43733666818404554
Adobe Creative Cloud Subscription,Pride,Adobe’s the top!,You're the top!,-0.5579865103757916
Adobe Creative Cloud Subscription,Pride,"The harder the creative challenge, the more glorious the Adobe Creative Cloud masterpiece.","The harder the conflict, the more glorious the triumph.",-0.50675908007197
Adobe Creative Cloud Subscription,Pride,The Adobe Creative Cloud is mightier than the sword.,The pen is mightier than the sword.,-0.5371067161202615
Adobe Creative Cloud Subscription,Pride,Adobe Creative Cloud is a creator’s best friend.,Diamonds are a girl's best friend.,-0.4654498157544093
Adobe Creative Cloud Subscription,Pride,Only those who dare to create greatly can ever succeed with Adobe Creative Cloud.,Only those who dare to fail greatly can ever achieve greatly.,-0.5388528920627313
Adobe Creative Cloud Subscription,Pride,The best is yet to achieve with Adobe.,The best is yet to come.,-0.6049470249225611
Adobe Creative Cloud Subscription,Pride,"The harder the design, the more glorious the triumph with Adobe Creative Cloud.","The harder the conflict, the more glorious the triumph.",-0.5350574592704193
Adobe Creative Cloud Subscription,Pride,Adobe Creative Cloud is every creator’s secret weapon.,Diamonds are a girl's best friend.,-0.37166663221547047
Adobe Creative Cloud Subscription,Pride,I am the designer of the future!,,-0.4420726348307668
Microsoft 365,Joy,Turn that task upside down with Microsoft 365.,Turn that frown upside down,-0.5114024574228002
Microsoft 365,Joy,The best moments in productivity are seamless.,The best things in life are free.,-0.5082719805762171
Microsoft 365,Joy,Microsoft 365: Joy is the simplest form of collaboration.,Live Laugh Love,-0.5021893541045094
Microsoft 365,Joy,A spoonful of Microsoft 365 helps the chaos go down!,sugar,-0.4809061501694338
Microsoft 365,Joy,The most joyful time of the year with Microsoft 365.,The most wonderful time of the year.,-0.5069732279597867
Microsoft 365,Joy,"In every task that must be done, there's Microsoft 365 joy.","In every job that must be done, there is an element of fun.",-0.46406312547007106
Microsoft 365,Joy,"Microsoft 365 is a party, and you just got an invite!","Celebrates the excitement of embracing opportunities, mirroring Microsoft 365's ability to transform work into an energizing experience.",-0.5396474079563734
HelloFresh,Anticipation,"HelloFresh’s coming, and it’s not just another meal.","Something’s coming, and it’s not just any day.",-0.5303518273237592
HelloFresh,Anticipation,"Dinner’s coming, and you won’t see it coming, do you, HelloFresh?","Something’s coming, and I don’t know what it is, do you, Mr. Jones?",-0.490708737305103
HelloFresh,Anticipation,The wait is almost HelloFresh.,The wait is almost over,-0.5863299698542723
HelloFresh,Anticipation,The best meals arrive when you least expect them.,,-0.498888373008778
HelloFresh,Anticipation,"Dinner’s arriving, and it’s arriving at your door!",,-0.3443203613862165
HelloFresh,Anticipation,"Stay tuned, HelloFresh is coming!","The best things in life are worth waiting for,",-0.5466907646697818
