brand,persona,headline,quote,logp
Lego Sets,Trust,Strong Lego Sets make sturdy creations.,Strong foundations make sturdy houses.,-0.5268365507014455
Lego Sets,Trust,Build your dreams upon Lego's foundation.,Build your house upon a rock.,-0.5932725702708594
Lego Sets,Trust,Build Lego and they will trust.,,-0.5303389670450734
Lego Sets,Trust,The strongest Lego Sets last for generations.,The strongest foundations last for lifetimes.,-0.5187857099752194
Lego Sets,Trust,Lego Sets are forever.,Diamonds are forever.,-0.4827623357531433
Lego Sets,Trust,Build your world upon Lego blocks.,Build your house upon the rock.,-0.5766954266673062
Lego Sets,Trust,You can count on LEGO.,You can count on me.,-0.6489386064563917
Lego Sets,Trust,"Build your future upon Lego, not sand.","Build your house upon a rock, not sand.",-0.5562204787236206
Lego Sets,Trust,Lego builds the strongest foundations.,Trust builds the strongest foundations,-0.5621776224477933
Kindle Paperwhite,Fear,The books you collect end up collecting dust.,,-0.6030495464081055
Kindle Paperwhite,Fear,...,The only thing we have to fear is fear itself,-0.5165229243434125
Kindle Paperwhite,Fear,The only thing we have to fear is missing out.,The only thing we have to fear is fear itself.,-0.547727543722264
Kindle Paperwhite,Fear,The Kindle user catches the next bestseller.,Time waits for no one.,-0.5213626518275578
Kindle Paperwhite,Fear,Time and story wait for no delay. Kindle Paperwhite.,Time and tide wait for no man.,-0.4968928438563933
Kindle Paperwhite,Fear,Carpe e-book.,Carpe diem.,-0.5533015768357316
Kindle Paperwhite,Fear,The only thing we have to fear is missing the next page.,The only thing we have to fear is fear itself.,-0.5905735545552624
Nespresso Machine,Pride,Nespresso Machines are forever.,Diamonds are forever,-0.5154026142184003
Nespresso Machine,Pride,Nespresso is in the precision.,,-0.5246708851835515
Nespresso Machine,Pride,I am the Nespresso of your countertop!,I am the king of the world!,-0.41342529014389356
Nespresso Machine,Pride,"Perfection is not an act, but a Nespresso habit.","Excellence is not an act, but a habit.",-0.5171168050938562
Nespresso Machine,Pride,Nespresso Machines are forever.,Diamonds are forever.,-0.5498518950434492
Nespresso Machine,Pride,The Nespresso experience is the best to come.,The best is yet to come,-0.5849779625008364
Nespresso Machine,Pride,The best is yet Nespresso's brew!,"The best is yet to come,",-0.4972459273460682
Nespresso Machine,Pride,Nespresso is the king of coffee!,I am the king of the world!,-0.47453051113884254
Nespresso Machine,Pride,We are the Nespresso champions.,The rich are different,-0.556880250533254
KitchenAid Mixer,Joy,"What a KitchenAid, what a delight!","What a joy, what a delight.",-0.5422637841384175
KitchenAid Mixer,Joy,The greatest thing since KitchenAid Mixer.,The greatest thing since sliced bread.,-0.5482246768417925
KitchenAid Mixer,Joy,Bake your joy with KitchenAid!,,-0.5225691974510888
KitchenAid Mixer,Joy,The best things in life are made with KitchenAid.,Baking is where the heart is.,-0.45601749541647757
KitchenAid Mixer,Joy,"Life is short, mix KitchenAid desserts first!","Life is short, eat dessert first.",-0.4767370543669001
KitchenAid Mixer,Joy,KitchenAid mixes and let's have a party!,The way to a man's heart is through his stomach.,-0.4813908813539373
KitchenAid Mixer,Joy,"Mix, bake, and be merry with KitchenAid!","Eat, drink, and be merry.",-0.5446781637902005
Patagonia Jackets,Anticipation,"Your journey calls, and every Patagonia Jacket answers.","Something’s coming, I can feel it in the air tonight.",-0.5737130946305754
Patagonia Jackets,Anticipation,Adventure is waiting in your Patagonia Jacket!,Adventure is out there!,-0.5109660554344542
Patagonia Jackets,Anticipation,"The adventure is unwritten, and that's the way Patagonia likes it.","The future is unwritten, and that's the way we like it.",-0.47477007404017935
Patagonia Jackets,Anticipation,Patagonia: Storm is coming.,Winter is coming.,-0.5602574716696249
Patagonia Jackets,Anticipation,Adventure Calls—Patagonia Answers.,The journey is worth the wait,-0.5448436187047639
Patagonia Jackets,Anticipation,Patagonia awaits beyond the next storm.,Adventure awaits beyond the horizon,-0.3699149124263168
Patagonia Jackets,Anticipation,Patagonia: Cold is coming.,Winter is coming,-0.5960816981623023
Patagonia Jackets,Anticipation,The Patagonia adventure of a lifetime.,The adventure of a lifetime,-0.5501442412353459
Timberland Boots,Trust,Steady as **Timberland boots** go.,Steady as she goes.,-0.5592491398907325
Timberland Boots,Trust,Timberland in every step.,Trust in the journey.,-0.41623764820130266
Timberland Boots,Trust,You’ve got the grip in Timberland.,,-0.6204762139345514
Timberland Boots,Trust,A journey of a thousand miles begins with a trusted step.,,-0.5923791270083488
Timberland Boots,Trust,The journey of a thousand miles begins with Timberland Boots.,The journey of a thousand miles begins with a single step.,-0.5592274458479299
Timberland Boots,Trust,The proof is in the boots.,The proof is in the pudding.,-0.5363850360645904
Timberland Boots,Trust,Trusted as they go.,Steady as she goes ★,-0.5122826320126331
Timberland Boots,Trust,Timberland: Sturdy as she goes.,Trust is the glue of life.,-0.4884135089357972
Timberland Boots,Trust,The proof is in the Timberland boots.,The proof is in the pudding,-0.43406884354878583
Timberland Boots,Trust,Build your journey on Timberland Boots.,Build your house on a rock,-0.5352357578761378
GoPro Camera,Fear,GoPro now or miss every moment.,Now or never,-0.49700946774783317
GoPro Camera,Fear,You only GoPro once.,You only live once,-0.5349595052273383
GoPro Camera,Fear,The fear of missing out is over. GoPro captures every moment.,The fear of missing out is real,-0.4020427498264447
GoPro Camera,Fear,You miss 100% of the moments you don’t capture with GoPro.,You miss 100% of the shots you don't take.,-0.43197564766527446
GoPro Camera,Fear,Fear is the moment-killer. Capture them all with GoPro.,The only thing we have to fear is fear itself.,-0.5129197393902508
GoPro Camera,Fear,The only thing we have to fear is missing out without GoPro.,The only thing we have to fear is fear itself.,-0.44853337857882436
GoPro Camera,Fear,Live every adventure like it’s your next shot with GoPro.,Live every day...,-0.5069679140108817
GoPro Camera,Fear,Capture the moment.,Seize the day.,-0.5879274173032943
OXO Kitchen Tools,Pride,"The greater the challenge, the more pride in conquering it with OXO.","The greater the difficulty, the more glory in surmounting it.",-0.47542865883788515
OXO Kitchen Tools,Pride,OXO Tools is the ultimate peerless sophistication.,Simplicity is the ultimate sophistication.,-0.45952203449287254
OXO Kitchen Tools,Pride,The pride is in the OXO tools.,The proof is in the pudding.,-0.4240107533081509
OXO Kitchen Tools,Pride,OXO Tools are not a trend; they are a legacy.,Excellence is not a skill; it is an attitude.,-0.4646719527530732
OXO Kitchen Tools,Pride,OXO quality is never an accident.,Quality is never an accident.,-0.5190846492461662
OXO Kitchen Tools,Pride,The proof is in the OXO.,The proof is in the pudding,-0.5224607788193295
Tupperware Containers,Joy,Keep fresh and carry on with Tupperware!,Keep calm and carry on.,-0.5343673545443572
Tupperware Containers,Joy,Happy days are here to stay in Tupperware.,happy days,-0.5523046165501552
Tupperware Containers,Joy,"Life is a celebration, and Tupperware keeps it fresh.","Life is a party, and I want to have fun",-0.5148675289627774
Tupperware Containers,Joy,The best meals in life are in Tupperware.,The best things in life are free.,-0.5694004033351858
Tupperware Containers,Joy,Tupperware: The fun never stops.,The fun never stops.,-0.5410605080728451
Tupperware Containers,Joy,"Tupperware is a feast, and most busy eaters don’t keep dessert.",,-0.4848304466752891
Tupperware Containers,Joy,The freshness of Tupperware is just lasting!,The fun is just beginning!,-0.5645146471042077
Tupperware Containers,Joy,Happy meals stay fresh again.,Happy days are here again.,-0.5282532522501545
Tupperware Containers,Joy,Laughter and Tupperware’s freshness make the happiest moments.,Laughter and good food make the best memories.,-0.5994528980851278
Netflix,Anticipation,Netflix: The best is yet to come.,The best is yet to come.,-0.5779056506745329
Netflix,Anticipation,The new is yet to drop.,The greatest trick the devil ever pulled was convincing the world he didn't exist.,-0.49700596470986497
Netflix,Anticipation,Something's coming to Netflix tonight.,something's coming,-0.5217064647889351
Netflix,Anticipation,Something's coming to Netflix.,The truth is out there,-0.5096543043850286
Netflix,Anticipation,The greatest stories never explored—on Netflix.,The greatest stories never told,-0.4916198141722139
Netflix,Anticipation,The best things on Netflix are worth waiting for.,Something wicked this way comes.,-0.5106050227856399
Netflix,Anticipation,The binge is out there on Netflix.,The truth is out there,-0.4486213093896493
Netflix,Anticipation,The wait is almost *here*.,The wait is almost over.,-0.455124531540471
Netflix,Anticipation,The binge is coming.,Winter is coming.,-0.36305899320865737
Disney+,Trust,No limits for the rest of your Disney+.,No worries for the rest of your days.,-0.5778019936891242
Disney+,Trust,Disney+ is where the magic is.,Home is where the heart is.,-0.5795861988612778
Disney+,Trust,You've got a home in Disney+.,You've got a friend in me.,-0.4525307890763328
Disney+,Trust,There’s no place like Disney+.,There’s no place like home.,-0.46126584997386333
Disney+,Trust,You've got a friend in Disney+.,You've got a friend in me,-0.5098067262232635
Disney+,Trust,Disney+ is where trust is.,Safety in numbers,-0.5228660562727697
Disney+,Trust,You've got a home on Disney+.,You've got a friend in me.,-0.49063993058835637
Disney+,Trust,"Trust in Disney+'s curated stream, you.","Trust in the Force, Luke.",-0.5372867621147411
Disney+,Trust,Disney+ is the reliable glue of life.,Trust is the glue of life.,-0.5581429182478187
Spotify Premium,Fear,The early subscriber gets the premium hits.,The early bird gets the worm,-0.5337798820044459
Spotify Premium,Fear,"You snooze, you miss | Spotify Premium ensures you don’t.","You snooze, you lose",-0.5176868497331618
Spotify Premium,Fear,You only get one Premium chance.,You only get one shot.,-0.49265743028971637
Spotify Premium,Fear,Unmiss the day. |,the early bird,-0.5226483392858902
Spotify Premium,Fear,Stream or never on Spotify Premium.,Now or never.,-0.61902722414106
Spotify Premium,Fear,The Premium user catches the hits.,The early bird catches the worm.,-0.5556870535385177
Spotify Premium,Fear,Fear of missing out is over. Spotify Premium.,Better late than never |★| |never| |be| |too late|.,-0.49706968462587736
Spotify Premium,Fear,"You snooze, you miss Premium.","You snooze, you lose.",-0.5845063188416894
Audible,Pride,Stories are the best reward.,Success is the best revenge.,-0.4385497017979691
Audible,Pride,Better to stream on Audible than serve in silence.,Better to reign in hell than serve in heaven.,-0.45615865159392777
Audible,Pride,Audible stories are a uniquely immersive escape.,Books are a uniquely portable magic.,-0.48649700450371985
Audible,Pride,The world is yours with Audible.,The world is yours,-0.5140925161754424
Audible,Pride,The ear is mightier than the sword. — Audible.,The pen is mightier than the sword.,-0.5585060035693942
Audible,Pride,The best things in life are streamed to be heard on Audible.,The best things in life are made to be heard.,-0.35579033078493655
Audible,Pride,You're invited to the Audible story.,You're invited to the party,-0.5199242457733884
Audible,Pride,The Audible exclusive is yet to come.,The best is yet to come ★ (Marilyn Monroe).,-0.4290718042497572
HBO Max,Joy,To HBO Max and beyond!,To infinity and beyond!,-0.5774140120392629
HBO Max,Joy,All the adventure is out there on HBO Max.,Adventure is out there,-0.5007569322101258
HBO Max,Joy,HBO Max is out there!,Adventure is out there!,-0.5869063103264597
HBO Max,Joy,Where the HBO Max never ends.,Where the fun never ends,-0.5541639101015952
HBO Max,Joy,To Max and beyond!,To infinity and beyond!,-0.450496636480093
HBO Max,Joy,To HBO Max and beyond!,May the force be with you.,-0.46776265109881726
Uber One,Anticipation,"Uber One's here, you can feel it in the air.","Something's coming, you can feel it in the air.",-0.4193710576492909
Uber One,Anticipation,The best rides are yet to arrive.,The best is yet to come.,-0.5616048505025587
Uber One,Anticipation,The ride is yet to arrive with Uber One.,The best is yet to come.,-0.46021917832047915
Uber One,Anticipation,The future is unlocked with Uber One.,The future is unwritten.,-0.526741092102502
Uber One,Anticipation,Uber One is coming.,Winter is coming,-0.4539427325782873
Uber One,Anticipation,...,The wait is almost over.,-0.547628724222307
Lyft Pink,Trust,Safety is the glue of Lyft Pink.,glue of life,-0.49393985196252144
Lyft Pink,Trust,Lyft Pink is the glue that holds rides together.,Trust is the glue that holds relationships together.,-0.49474334315806373
Lyft Pink,Trust,Better pink than sorry.,I'll be there for you,-0.5995670858443034
Lyft Pink,Trust,You're safe in Lyft Pink.,You're safe in my arms.,-0.5221106832821704
Lyft Pink,Trust,Safety is the glue of your Lyft Pink ride.,Better safe than sorry,-0.48777584939077656
Lyft Pink,Trust,Lyft Pink is the anchor of every ride.,Trust is the glue of life.,-0.47314812999240957
Lyft Pink,Trust,Lyft Pink will be there for you no matter what.,Trust is the glue of life.,-0.530362784538804
Lyft Pink,Trust,Safety in Lyft Pink.,Safety in numbers,-0.5461952363005713
Hilton Honors,Fear,The Hilton Honors member catches the worm.,"You snooze, you lose",-0.47233055805631124
Hilton Honors,Fear,You miss 100% of the rewards you don’t take with Hilton Honors.,You miss 100% of the shots you don’t take,-0.46801611356081524
Hilton Honors,Fear,Time and tide wait for no Hilton member.,Time and tide,-0.5852954040832036
Hilton Honors,Fear,The early member catches the rewards. Hilton Honors.,The early bird catches the worm.,-0.5497035691039819
Hilton Honors,Fear,"You wait, you lose Hilton Honors perks.",Strike while the iron is hot,-0.47458356424990006
Hilton Honors,Fear,Don’t miss the Hilton magic.,magic,-0.5271405984583658
Delta SkyMiles,Pride,You're one of the elite who've flown the world.,The journey is worth the miles.,-0.44670835049805335
Delta SkyMiles,Pride,The Miles' the limit.,The sky's the limit.,-0.5364417001551044
Delta SkyMiles,Pride,SkyMiles’ the limit because you’ve flown it.,The sky's the limit.,-0.569067667737137
Delta SkyMiles,Pride,"The Miles’ the limit, and you’re limitless.",The sky's the limit,-0.5417979786328745
Delta SkyMiles,Pride,SkyMiles are a jetsetter’s crown.,Diamonds are a girl's best friend.,-0.5259541066416311
Delta SkyMiles,Pride,The world is your SkyMiles oyster.,The world is your oyster.,-0.5842193620095951
Delta SkyMiles,Pride,The view from the top of Delta SkyMiles is the best.,The view from the top of the world is the best.,-0.4140697496142464
Delta SkyMiles,Pride,Pride is the gold status that life rewards the determined.,Pride is the crown that life bestows upon the strong.,-0.5330652178232275
United MileagePlus,Joy,The greatest journey is the mile you're yet to earn. – United MileagePlus,The world is a book; those who do not travel read only one page.,-0.35630372511866587
United MileagePlus,Joy,Rewards are out there with United MileagePlus!,Adventure is out there!,-0.5709636347017985
United MileagePlus,Joy,The earned miles in life are yours.,The best things in life are free.,-0.39043046199430376
United MileagePlus,Joy,Miles unleash louder every day!,Adventure calls louder every day!,-0.5473040752402464
United MileagePlus,Joy,MileagePlus days are here again!,Happy days are here again!,-0.5316686970552855
United MileagePlus,Joy,Miles are flying there!,Adventure is out there!,-0.6355613167314524
United MileagePlus,Joy,Life is a MileagePlus.,Life is a highway.,-0.5402720983738819
United MileagePlus,Joy,"The sky's the miles, United MileagePlus!","The sky's the limit, baby.",-0.4979310814987218
Sephora Beauty Insider,Anticipation,What's in store for Beauty Insiders?,What's around the corner?,-0.5794155585319407
Sephora Beauty Insider,Anticipation,The suspense is exciting. I hope it delivers beauty.,The suspense is terrible. I hope it lasts.,-0.47632441359923505
Sephora Beauty Insider,Anticipation,Rewards are just around the corner with Sephora Beauty Insider.,What lies ahead?,-0.6230060457946927
Sephora Beauty Insider,Anticipation,"The wait is almost here, Sephora Beauty.",The wait is almost over,-0.4902204306593132
Sephora Beauty Insider,Anticipation,"Something’s shimmering, and you won’t believe what it holds.","Something's coming, and I don't know what it is, but I'm ready.",-0.5130055299878474
Sephora Beauty Insider,Anticipation,Sephora’s secret’s coming—feel it in your beauty bones.,"Something’s coming, I can feel it in my bones.",-0.4936655752723923
Sephora Beauty Insider,Anticipation,"Rewards are coming, and they’re gonna be exclusive!","Something’s coming, and it’s gonna be beautiful!",-0.46653983238755714
Sephora Beauty Insider,Anticipation,A new shade is coming. I can feel the glow. – Sephora Beauty Insider.,Something is coming. I can feel it.,-0.5262738902602299
Ulta Ultamate Rewards,Trust,Your Ultimate Rewards are your anchor in any shopping storm.,Your anchor in the storm,-0.5257277068782858
Ulta Ultamate Rewards,Trust,Trust is the reward of your beauty journey.,"Trust me, I'm a friend.",-0.5748536662644892
Ulta Ultamate Rewards,Trust,Trust is the Ultimate Rewards.,ultimate,-0.5057549978916268
Ulta Ultamate Rewards,Trust,Ultimate Rewards is the glue of beauty.,Trust is the glue of life.,-0.486188211355331
Ulta Ultamate Rewards,Trust,Better Rewarded than sorry with Ulta Ultimate Rewards.,,-0.5804237560597074
Ulta Ultamate Rewards,Trust,Trust is the foundation of Ultimate Rewards.,Trust is the glue of life.,-0.4468839164449041
Adidas Creators Club,Fear,"Seize the moment before it passes, Adidas Creators Club.",Seize the day,-0.540342282056361
Adidas Creators Club,Fear,"Don’t wait for drops, create your Adidas style.","Don’t wait for opportunities, create them.",-0.4881337358737182
Adidas Creators Club,Fear,The early Adidas member catches the inspiration.,The early bird catches the worm,-0.5306979206650356
Adidas Creators Club,Fear,Adidas Creators Club: YOLO – You Only Create Once.,YOLO – You Only Live Once.,-0.5161389209144623
Fitbit Premium,Pride,I did it Premium's way.,I did it my way.,-0.5257915401139879
Fitbit Premium,Pride,"Excellence is not a routine, but a Premium mindset with Fitbit.",Be all you can be,-0.5104804574033613
Fitbit Premium,Pride,"The harder the climb, the more glorious your Fitbit Premium triumph.","The harder the conflict, the more glorious the triumph.",-0.5227423820411878
Fitbit Premium,Pride,Fitter Than Ever with Fitbit Premium | Stronger Than Yesterday,Stronger Than Yesterday,-0.5268008096983084
Fitbit Premium,Pride,"The harder you train, the stronger you rise.","The harder you work, the luckier you get.",-0.40017498081403785
Fitbit Premium,Pride,"The harder the challenge, the more glorious your Premium triumph.",Victory has a thousand fathers.,-0.5446886350888066
Fitbit Premium,Pride,"Achieving isn’t everything, but wanting to achieve is. — Fitbit Premium","Winning isn't everything, but wanting to win is.",-0.4131770487090698
Fitbit Premium,Pride,The thrill of Premium.,The thrill of victory,-0.4881073906765586
Fitbit Premium,Pride,Achievement is sweetest when you’ve tracked the hardest with Fitbit Premium.,Victory is sweetest when you’ve worked the hardest.,-0.4550634753781294
Fitbit Premium,Pride,The Fitbit Premium reward is in every step you climb.,greatest glory,-0.5015745990799606
Grammarly Premium,Joy,Grammarly Premium brings joy to every sentence.,The pen is mightier than the sword.,-0.40508253247134834
Grammarly Premium,Joy,"Jump for Grammarly, the Premium’s just begun!","jump for joy,",-0.463632335171609
Grammarly Premium,Joy,Flawless Words Are Here Again.,Happy Days Are Here Again,-0.580366333174786
Grammarly Premium,Joy,Grammarly Premium is the best grammar check.,Happiness is the best makeup,-0.5392171619146504
Grammarly Premium,Joy,To Grammarly Premium and beyond!,The pen is mightier than the sword.,-0.5277483293911508
Grammarly Premium,Joy,Grammarly Premium is the best editor.,Happiness is the best makeup.,-0.5595018391992053
Grammarly Premium,Joy,Grammarly is the guardian that drives errors from your words.,Laughter is the sun that drives winter from the human face.,-0.583376599628511
Dropbox Plus,Anticipation,"Your storage expands, the best is yet to grow.",The best is yet to come.,-0.5341058260512956
Dropbox Plus,Anticipation,The Dropbox Plus is the simplest part.,The wait is the hardest part.,-0.531395004906425
Dropbox Plus,Anticipation,The Dropbox Plus is almost here.,The wait is almost over,-0.5178374185670233
Dropbox Plus,Anticipation,Something bigger is coming: Dropbox Plus.,,-0.5362420782545969
Dropbox Plus,Anticipation,Your files are organized with Dropbox Plus.,The future is unwritten.,-0.4985879282469232
Dropbox Plus,Anticipation,"Dropbox Plus is coming, you can feel it in the air tonight.","Something's coming, I can feel it in the air tonight",-0.4281397583171787
Dropbox Plus,Anticipation,"Stay tuned, Dropbox Plus is yet to come.","Stay tuned, the best is yet to come",-0.4878314859591998
Dropbox Plus,Anticipation,The future is organized with Dropbox Plus.,The future is unwritten.,-0.5031015883339569
Squarespace,Trust,Trust is the code of Squarespace.,Trust is the glue of life.,-0.5575124459431731
Squarespace,Trust,Squarespace is safe forever.,Diamonds are forever,-0.5926693729445001
Squarespace,Trust,...,Diamonds are forever,-0.5610938418828897
Squarespace,Trust,Build your website upon Squarespace.,Build your house upon this rock.,-0.47432298511170445
Squarespace,Trust,Trust Squarespace; all others bring doubt.,In God we trust; all others bring data.,-0.4956988419457762
Squarespace,Trust,Trust is the platform that holds business together.,reliable,-0.5184597058740563
Squarespace,Trust,Build your website on Squarespace.,Build your house on a rock.,-0.4884328065019136
Squarespace,Trust,Squarespace is the glue of your business.,Trust is the glue of life.,-0.4976510406096119
Microsoft 365,Fear,Don’t miss Microsoft 365.,Time waits for no one.,-0.5318340238359798
Microsoft 365,Fear,The early bird stays ahead with Microsoft 365.,The early bird catches the worm.,-0.5249628988096297
Microsoft 365,Fear,Microsoft 365 users stay ahead of the worm.,The early bird gets the worm.,-0.35724179064949263
Microsoft 365,Fear,Don’t let this be the day you miss Microsoft 365.,Don’t let this be the day you missed it.,-0.4762911202108518
Microsoft 365,Fear,Microsoft 365 users collaborate always.,,-0.5092800440157668
Microsoft 365,Fear,You miss 100% of the opportunities you don’t organize with Microsoft 365.,You miss 100% of the shots you don't take.,-0.3831429297113233
Microsoft 365,Fear,You miss 100% of the meetings you don’t schedule with Microsoft 365.,You miss 100% of the shots you don’t take.,-0.5154716973512764
Microsoft 365,Fear,You miss 100% of the opportunities you don’t act on with Microsoft 365.,neutralize fear of missing out,-0.4551442664486821
HelloFresh,Pride,You’re the king of HelloFresh!,I’m the king of the world!,-0.4962153500320627
HelloFresh,Pride,"HelloFresh doesn’t serve everyone, but everyone served is served well.",The best things in life are worth waiting for.,-0.5163480351824427
HelloFresh,Pride,"You are the champions, with HelloFresh!","We are the champions, my friends.",-0.5333263626257008
HelloFresh,Pride,HelloFresh has its gourmet recipes.,Membership has its privileges,-0.5766002467250977
HelloFresh,Pride,We are the HelloFresh users.,We are the champions.,-0.5228362037027453
HelloFresh,Pride,HelloFresh: We are the culinary champions.,We are the champions,-0.5478490207970379
HelloFresh,Pride,HelloFresh meals are a gourmet's best friend.,Diamonds are a girl's best friend.,-0.48193830092038425
Blue Apron,Joy,"Blue Apron, glorious meals!","Food, glorious food",-0.4508336777322587
Blue Apron,Joy,"Life is short, cook with Blue Apron first.",Life is short...,-0.5129137403890014
Blue Apron,Joy,"Meals, joyful meals!",Life is a banquet and most of us are starving to death.,-0.6008400793300482
Blue Apron,Joy,Life is short; eat Blue Apron first.,Life is short; eat dessert first.,-0.511574046173965
Blue Apron,Joy,"Meals, scrumptious meals!","Life is short, eat dessert first.",-0.53142529295002
Blue Apron,Joy,"With Blue Apron, life is a feast, and most people don’t savor every bite.","Life is a banquet, and most poor suckers don’t eat and drink.",-0.5014999703903763
Blue Apron,Joy,Dinner is a Blue Apron feast!,Life is a banquet,-0.5621148284721708
Blue Apron,Joy,"Life is short, eat Blue Apron first.","Life is short, eat dessert first.",-0.5437557781379945
Blue Apron,Joy,"Meals, glorious Blue Apron!","Food, glorious food!",-0.5276517604683636
Blue Apron,Joy,"Meals, glorious Blue Apron!","Food, glorious food!",-0.593779421527542
Casper,Anticipation,Something Casper this way comes.,Something wicked this way comes,-0.47852366421782555
Casper,Anticipation,The dream rest is yet to come with Casper.,The best is yet to come.,-0.4906967400450899
Casper,Anticipation,The dreaming is the easiest part.,The waiting is the hardest part.,-0.45056474453818895
Casper,Anticipation,Sweet dreams’ coming—you can feel it in the sheets.,"Something’s coming, you can feel it in the air",-0.4828316194164219
Casper,Anticipation,The suspense is Casper's specialty!,The suspense is killing me.,-0.520862513627582
Casper,Anticipation,The best sleep comes to those who wait with Casper.,The best things come to those who wait.,-0.5195971409833108
